43,93
43,93
42,93
42,93
42,93
41,93
41,93
41,93
41,93
40,92
40,92
41,93
41,93
41,93
42,93
43,94
43,94
44,94
44,94
41,94
41,94
40,94
39,93
40,94
41,94
41,94
41,93
42,94
42,94
43,94
43,94
41,93
41,93
44,93
45,93
45,93
46,93
45,93
44,94
44,94
45,93
45,93
45,93
44,94
44,94
45,94
45,94
45,94
45,93
45,93
46,93
46,93
46,93
47,92
48,92
49,92
51,91
52,91
51,91
49,92
48,92
49,92
51,92
52,91
53,91
54,91
53,91
52,91
53,91
54,91
54,91
53,91
51,92
51,92
51,92
52,92
52,92
52,92
52,91
52,91
50,92
49,92
49,92
49,92
50,91
50,91
50,91
50,91
50,91
50,91
49,91
47,91
47,91
46,92
46,92
46,92
46,92
46,92
46,92
45,93
44,93
43,93
42,92
42,92
42,92
42,92
45,93
46,92
46,92
46,91
46,91
46,91
46,91
45,90
45,90
45,90
45,92
45,92
45,93
45,92
44,91
44,91
44,91
45,91
45,91
43,92
43,92
43,92
43,92
43,92
43,92
44,92
44,92
44,92
43,92
43,91
43,91
43,91
42,91
42,91
41,91
41,91
41,90
41,90
41,91
41,92
41,92
41,92
41,92
40,91
39,91
40,91
40,92
40,92
40,93
41,93
41,93
41,93
40,91
39,90
38,89
38,88
39,90
40,90
40,90
40,90
39,89
39,89
39,89
39,89
39,89
39,88
39,88
38,87
38,87
38,87
39,88
39,88
39,88
40,89
40,89
40,89
40,89
41,89
41,90
42,90
42,90
42,90
43,90
43,90
44,90
45,90
45,90
43,89
42,89
42,89
42,89
43,89
43,89
43,89
44,89
42,88
42,88
41,88
40,88
40,88
40,88
40,88
40,88
40,87
40,87
40,87
39,87
39,86
40,86
40,86
40,86
39,85
39,85
39,85
39,84
40,86
41,87
82,104
82,104
82,104
82,105
82,105
82,105
82,105
82,105
82,105
83,105
83,105
83,105
83,105
83,105
83,105
83,105
83,105
83,104
84,104
84,104
84,104
83,104
83,104
83,104
83,104
83,102
83,102
83,102
83,102
83,103
83,103
83,103
83,103
83,103
82,103
82,103
82,103
82,103
82,103
82,103
82,102
82,101
82,101
83,101
83,101
83,101
83,101
83,101
83,101
83,101
83,101
84,101
84,101
85,98
85,98
84,101
84,101
85,101
84,102
84,102
85,101
85,101
85,101
85,101
82,104
81,104
81,104
81,104
81,104
81,105
82,105
82,106
82,106
82,106
82,106
81,106
81,106
80,106
80,106
81,106
81,106
81,106
80,106
