83,60
83,59
83,58
84,57
84,61
84,60
84,58
84,59
85,58
85,59
85,60
85,61
86,58
86,59
86,60
86,61
87,57
87,59
87,60
87,58
88,58
88,60
88,62
88,59
89,61
89,60
89,59
88,61
86,62
83,63
87,62
85,62
85,64
84,65
84,62
84,64
89,55
90,54
87,61
85,63
84,63
83,61
83,62
83,64
82,64
82,58
82,60
82,61
82,62
82,63
82,59
81,58
81,62
81,63
81,59
80,58
80,59
80,60
80,62
79,59
79,64
78,59
78,60
79,60
78,61
78,61
80,61
79,61
81,61
81,60
79,62
80,63
80,63
78,63
78,63
79,63
78,64
80,64
81,64
78,62
79,58
78,58
81,57
80,57
77,59
77,60
77,63
78,68
72,65
72,66
71,65
71,66
70,66
70,65
