70,92
70,92
69,92
68,91
68,91
68,91
68,91
67,91
67,91
67,91
66,91
66,91
66,91
69,92
69,92
69,92
70,93
70,93
70,93
70,92
69,92
69,92
69,91
69,91
68,91
68,91
68,91
68,91
68,91
69,92
70,93
70,91
70,91
70,90
70,91
70,91
70,90
70,90
71,91
71,91
71,91
71,91
71,91
71,91
71,91
72,91
71,90
71,90
71,90
72,90
73,90
73,90
73,90
73,90
73,90
74,90
75,90
75,91
75,91
75,91
74,91
72,91
71,91
71,91
72,92
73,92
74,91
73,91
72,91
72,91
72,91
72,92
73,92
72,92
72,91
71,92
71,92
71,92
71,92
71,92
71,92
71,92
71,92
74,92
74,92
74,92
74,92
74,92
74,92
75,92
75,92
75,92
75,92
77,93
78,93
79,93
76,91
79,89
79,88
79,87
78,87
78,89
78,89
77,88
77,87
77,89
78,88
78,88
77,88
77,88
76,88
76,88
76,88
75,88
75,89
75,89
75,89
76,89
76,89
76,89
75,89
76,89
76,90
76,90
77,91
77,91
77,91
78,89
78,88
77,90
77,90
77,90
77,90
79,92
79,92
80,91
80,91
80,91
80,91
80,92
80,92
80,91
79,90
79,90
79,90
79,90
79,90
79,90
79,90
79,90
80,90
80,90
79,90
79,91
79,91
79,91
79,91
120,108
77,91
76,91
76,90
76,90
77,91
77,91
76,91
76,91
76,91
77,91
77,91
77,90
77,90
77,90
77,91
76,91
76,92
76,92
77,92
77,92
77,92
77,92
77,92
78,92
78,92
78,92
78,92
78,93
78,93
78,93
78,92
77,92
77,92
77,92
77,92
78,91
78,91
79,93
79,93
79,94
81,95
81,95
81,96
81,96
81,96
81,96
81,96
80,95
79,93
78,93
79,94
80,94
80,95
80,95
80,94
79,94
79,94
80,94
82,96
83,96
83,96
82,96
82,96
80,101
80,103
80,103
80,103
80,102
80,102
80,102
82,102
82,102
82,102
82,102
84,101
84,101
84,101
83,104
80,103
79,103
79,104
81,105
81,105
80,105
80,105
79,107
79,107
79,107
78,107
78,107
78,105
78,107
78,107
78,104
78,104
78,104
78,104
78,104
77,104
77,104
77,104
77,104
77,103
77,103
77,104
77,104
77,104
77,104
78,104
78,103
77,104
77,104
77,104
77,104
77,104
76,106
76,106
79,99
79,99
79,100
80,100
80,100
79,100
79,100
79,100
79,100
79,100
79,100
79,100
79,100
80,100
80,100
80,100
80,100
79,99
79,99
79,99
80,100
80,100
80,100
80,100
80,101
79,101
79,100
79,100
79,100
79,99
79,99
79,100
79,100
80,100
79,100
79,100
79,99
79,100
79,100
79,100
78,99
78,99
79,99
80,99
80,99
80,99
80,99
80,99
79,100
79,100
78,100
78,100
80,101
80,101
80,101
80,101
80,101
80,102
80,100
80,101
81,101
81,101
81,101
81,101
81,101
77,101
76,102
76,102
76,101
76,102
76,102
77,102
78,102
78,102
77,102
77,102
77,102
78,102
76,103
76,102
76,102
76,102
76,101
76,101
77,102
77,102
77,102
77,101
77,101
77,101
77,100
78,101
79,102
79,102
79,102
78,101
78,100
78,100
77,100
77,100
77,100
77,100
77,99
77,99
77,99
77,99
77,99
76,99
78,98
78,98
78,98
79,98
79,98
79,98
79,98
79,98
80,97
80,96
80,96
80,96
80,96
80,96
80,96
80,96
79,96
79,95
79,95
78,94
78,94
78,94
79,94
79,95
79,95
79,96
79,96
78,95
78,95
79,97
79,97
79,97
79,97
79,97
79,97
80,97
81,97
81,99
81,99
80,98
80,98
81,98
81,99
82,98
82,98
81,98
81,98
82,98
82,99
82,98
81,98
78,97
77,98
76,98
76,98
77,97
78,97
79,97
77,97
76,97
76,98
76,98
77,96
78,96
78,96
77,96
77,97
76,96
77,96
78,96
78,95
77,94
77,94
77,95
77,95
77,95
77,95
77,94
76,94
76,93
76,93
76,93
76,95
76,95
76,95
76,95
75,94
75,94
74,94
75,95
75,95
75,96
75,95
74,95
74,94
73,95
73,95
74,96
74,96
74,96
73,96
73,96
73,95
73,95
73,95
73,94
73,94
73,94
73,94
72,95
72,95
72,95
73,95
73,95
72,95
72,95
73,95
73,94
73,94
72,94
69,95
69,95
73,94
72,95
72,95
71,93
68,92
73,97
73,97
73,96
72,96
72,95
72,95
72,96
72,97
72,97
72,97
75,98
75,98
75,98
74,98
74,98
74,98
74,98
74,98
74,97
74,97
75,97
75,97
75,97
75,97
74,97
75,98
75,98
75,98
73,98
73,98
72,98
72,98
71,98
71,98
71,97
71,97
71,97
71,96
71,95
71,95
71,95
71,95
71,95
72,94
72,94
72,94
71,94
72,94
69,93
69,93
69,93
74,109
74,109
76,99
76,99
75,99
75,99
75,99
76,100
76,100
76,100
76,100
76,100
76,100
76,101
76,101
81,101
81,100
81,100
81,100
81,100
62,124
46,107
46,107
45,106
45,107
46,108
46,108
45,106
45,106
45,106
