56,82
56,82
55,81
55,81
55,81
55,81
55,81
55,81
55,80
55,80
55,80
55,80
55,80
54,79
54,79
54,79
53,79
53,79
53,79
53,79
53,79
53,79
53,79
53,79
53,79
53,78
53,78
53,78
53,78
54,80
56,84
57,84
57,82
54,81
52,78
52,77
53,77
50,77
50,76
50,75
49,74
49,74
48,74
49,75
48,73
48,72
47,70
46,70
46,69
47,69
47,68
46,69
46,67
46,68
45,68
45,68
45,67
46,71
45,69
49,73
54,78
56,81
56,80
59,80
58,83
58,82
58,84
58,80
57,81
57,80
56,79
55,79
55,78
54,77
51,77
51,76
51,75
52,76
50,74
59,85
58,85
59,86
58,86
57,85
53,79
53,79
48,74
48,75
48,75
56,83
55,82
49,77
49,77
49,76
49,76
57,83
46,66
45,66
46,65
46,64
44,61
44,62
45,61
45,62
47,64
47,65
59,81
48,70
48,69
48,68
48,71
